ticket_id,platform,priority,status,assigned_group,title,description,root_cause,resolution_summary,created_date,resolved_date,app_link,full_text,full_text_clean,cluster_id
TAB-1113,Tableau,Critical,Closed,DBA Team,Missing data in visualization,Users experiencing delay in loading components.,Data source credentials expired,Optimized query and reindexed table.,2025-02-02 06:00:00,2025-02-03 04:00:00,https://tableau.example.com/views/TAB-1113,Tableau - Missing data in visualization Users experiencing delay in loading components.,tableau - missing data in visualization users experiencing delay in loading components.,7
PBI-1059,PowerBI,Medium,In Progress,Helpdesk,Report visuals not rendering,Unable to connect to on-prem data gateway.,Gateway server under maintenance,Reconfigured gateway settings and validated connectivity.,2025-01-05 10:00:00,2025-01-08 04:00:00,https://app.powerbi.com/reports/PBI-1059,PowerBI - Report visuals not rendering Unable to connect to on-prem data gateway.,powerbi - report visuals not rendering unable to connect to on-prem data gateway.,16
JIRA-1160,Jira,Critical,Closed,Cloud Team,High CPU usage on server,Database query execution time exceeding normal threshold.,SSL handshake failure,Restarted impacted service and cleared cache.,2025-01-17 23:00:00,2025-01-18 18:00:00,https://jira.example.com/browse/JIRA-1160,Jira - High CPU usage on server Database query execution time exceeding normal threshold.,jira - high cpu usage on server database query execution time exceeding normal threshold.,0
TAB-1076,Tableau,Critical,In Progress,Cloud Team,Missing data in visualization,Interactive filters returning empty result set.,Incorrect join logic in data model,Updated credentials and reran extract.,2025-01-26 23:00:00,2025-01-28 18:00:00,https://tableau.example.com/views/TAB-1076,Tableau - Missing data in visualization Interactive filters returning empty result set.,tableau - missing data in visualization interactive filters returning empty result set.,6
JIRA-1191,Jira,Low,In Progress,Cloud Team,Application crash after update,Service unreachable due to network routing failure.,Database deadlock,Resolved deadlock and restarted DB instance.,2025-01-14 11:00:00,2025-01-16 16:00:00,https://jira.example.com/browse/JIRA-1191,Jira - Application crash after update Service unreachable due to network routing failure.,jira - application crash after update service unreachable due to network routing failure.,9
TAB-1185,Tableau,Medium,Closed,Cloud Team,Dashboard filter not working,Users experiencing delay in loading components.,Network throttling issue,Adjusted filter logic and republished dashboard.,2025-02-07 09:00:00,2025-02-08 19:00:00,https://tableau.example.com/views/TAB-1185,Tableau - Dashboard filter not working Users experiencing delay in loading components.,tableau - dashboard filter not working users experiencing delay in loading components.,7
PBI-1013,PowerBI,Critical,Resolved,Security Ops,Row-level security not applied,Users reported mismatched revenue numbers in dashboard.,Dataset schema mismatch,Adjusted schema and refreshed dataset successfully.,2025-02-03 18:00:00,2025-02-05 05:00:00,https://app.powerbi.com/reports/PBI-1013,PowerBI - Row-level security not applied Users reported mismatched revenue numbers in dashboard.,powerbi - row-level security not applied users reported mismatched revenue numbers in dashboard.,2
PBI-1091,PowerBI,Medium,Resolved,Security Ops,Gateway connection error,Visuals stuck loading indefinitely.,Dataset schema mismatch,Adjusted schema and refreshed dataset successfully.,2025-01-05 20:00:00,2025-01-06 14:00:00,https://app.powerbi.com/reports/PBI-1091,PowerBI - Gateway connection error Visuals stuck loading indefinitely.,powerbi - gateway connection error visuals stuck loading indefinitely.,17
TAB-1143,Tableau,Low,In Progress,DevOps,Tableau dashboard not refreshing,Scheduled extract refresh failure detected.,Tableau server CPU overload,Optimized query and reindexed table.,2025-01-31 18:00:00,2025-02-03 16:00:00,https://tableau.example.com/views/TAB-1143,Tableau - Tableau dashboard not refreshing Scheduled extract refresh failure detected.,tableau - tableau dashboard not refreshing scheduled extract refresh failure detected.,14
CW-1169,CloudWatch,Medium,Open,DBA Team,EC2 instance restart detected,Failure trend observed across multiple Lambda executions.,Unoptimized workload placement,Increased allocated resources.,2025-01-11 15:00:00,2025-01-13 05:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1169,CloudWatch - EC2 instance restart detected Failure trend observed across multiple Lambda executions.,cloudwatch - ec2 instance restart detected failure trend observed across multiple lambda executions.,18
TAB-1108,Tableau,Low,In Progress,Security Ops,Tableau dashboard not refreshing,Interactive filters returning empty result set.,Tableau server CPU overload,Adjusted filter logic and republished dashboard.,2025-01-10 17:00:00,2025-01-11 22:00:00,https://tableau.example.com/views/TAB-1108,Tableau - Tableau dashboard not refreshing Interactive filters returning empty result set.,tableau - tableau dashboard not refreshing interactive filters returning empty result set.,6
CW-1061,CloudWatch,Low,Open,Network Ops,RDS free storage space critically low,Elevated latency impacting application performance.,High read/write operations,Scaled instance type.,2025-01-28 02:00:00,2025-01-30 12:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1061,CloudWatch - RDS free storage space critically low Elevated latency impacting application performance.,cloudwatch - rds free storage space critically low elevated latency impacting application performance.,5
JIRA-1130,Jira,High,Closed,Network Ops,User unable to login,Service unreachable due to network routing failure.,Firewall misconfiguration,Optimized memory allocation and redeployed.,2025-01-20 17:00:00,2025-01-22 01:00:00,https://jira.example.com/browse/JIRA-1130,Jira - User unable to login Service unreachable due to network routing failure.,jira - user unable to login service unreachable due to network routing failure.,9
CW-1063,CloudWatch,Medium,In Progress,Helpdesk,RDS free storage space critically low,Auto-recovery event performed by AWS.,Infinite loop execution,Optimized Lambda execution time.,2025-01-21 05:00:00,2025-01-24 04:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1063,CloudWatch - RDS free storage space critically low Auto-recovery event performed by AWS.,cloudwatch - rds free storage space critically low auto-recovery event performed by aws.,10
JIRA-1099,Jira,Medium,In Progress,DBA Team,User unable to login,Database query execution time exceeding normal threshold.,Expired authentication token,Optimized memory allocation and redeployed.,2025-01-16 12:00:00,2025-01-17 13:00:00,https://jira.example.com/browse/JIRA-1099,Jira - User unable to login Database query execution time exceeding normal threshold.,jira - user unable to login database query execution time exceeding normal threshold.,0
TAB-1172,Tableau,Critical,Resolved,Network Ops,Extract refresh failed,Users experiencing delay in loading components.,Data source credentials expired,Updated credentials and reran extract.,2025-01-01 07:00:00,2025-01-03 18:00:00,https://tableau.example.com/views/TAB-1172,Tableau - Extract refresh failed Users experiencing delay in loading components.,tableau - extract refresh failed users experiencing delay in loading components.,7
JIRA-1087,Jira,Medium,Open,DevOps,503 service unavailable,Database query execution time exceeding normal threshold.,Firewall misconfiguration,Restarted impacted service and cleared cache.,2025-01-02 02:00:00,2025-01-02 15:00:00,https://jira.example.com/browse/JIRA-1087,Jira - 503 service unavailable Database query execution time exceeding normal threshold.,jira - 503 service unavailable database query execution time exceeding normal threshold.,0
PBI-1058,PowerBI,High,Resolved,Network Ops,Incorrect KPI values displayed,Scheduled data refresh encountered failure due to timeout.,Gateway server under maintenance,Adjusted schema and refreshed dataset successfully.,2025-01-30 11:00:00,2025-02-01 14:00:00,https://app.powerbi.com/reports/PBI-1058,PowerBI - Incorrect KPI values displayed Scheduled data refresh encountered failure due to timeout.,powerbi - incorrect kpi values displayed scheduled data refresh encountered failure due to timeout.,8
TAB-1130,Tableau,Critical,Resolved,Helpdesk,Missing data in visualization,Interactive filters returning empty result set.,Tableau server CPU overload,Adjusted filter logic and republished dashboard.,2025-01-17 11:00:00,2025-01-19 00:00:00,https://tableau.example.com/views/TAB-1130,Tableau - Missing data in visualization Interactive filters returning empty result set.,tableau - missing data in visualization interactive filters returning empty result set.,6
TAB-1014,Tableau,Medium,Resolved,Cloud Team,Dashboard filter not working,Dashboard not showing newly ingested records.,Incorrect join logic in data model,Adjusted filter logic and republished dashboard.,2025-01-12 09:00:00,2025-01-14 01:00:00,https://tableau.example.com/views/TAB-1014,Tableau - Dashboard filter not working Dashboard not showing newly ingested records.,tableau - dashboard filter not working dashboard not showing newly ingested records.,1
PBI-1066,PowerBI,Critical,Resolved,DevOps,Gateway connection error,Users reported mismatched revenue numbers in dashboard.,Incorrect data transformation logic,Adjusted schema and refreshed dataset successfully.,2025-01-08 10:00:00,2025-01-09 09:00:00,https://app.powerbi.com/reports/PBI-1066,PowerBI - Gateway connection error Users reported mismatched revenue numbers in dashboard.,powerbi - gateway connection error users reported mismatched revenue numbers in dashboard.,2
JIRA-1121,Jira,Critical,Closed,Network Ops,VPN connection failure,Database query execution time exceeding normal threshold.,Expired authentication token,Resolved deadlock and restarted DB instance.,2025-01-21 01:00:00,2025-01-21 13:00:00,https://jira.example.com/browse/JIRA-1121,Jira - VPN connection failure Database query execution time exceeding normal threshold.,jira - vpn connection failure database query execution time exceeding normal threshold.,0
CW-1014,CloudWatch,Medium,Open,Helpdesk,Lambda timeout errors increasing,Monitoring detected abnormal spike in CPU usage.,High read/write operations,Optimized Lambda execution time.,2025-01-20 22:00:00,2025-01-22 16:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1014,CloudWatch - Lambda timeout errors increasing Monitoring detected abnormal spike in CPU usage.,cloudwatch - lambda timeout errors increasing monitoring detected abnormal spike in cpu usage.,13
JIRA-1020,Jira,Critical,Open,DBA Team,User unable to login,System detected performance degradation across multiple nodes.,Firewall misconfiguration,Resolved deadlock and restarted DB instance.,2025-01-03 06:00:00,2025-01-04 06:00:00,https://jira.example.com/browse/JIRA-1020,Jira - User unable to login System detected performance degradation across multiple nodes.,jira - user unable to login system detected performance degradation across multiple nodes.,19
CW-1100,CloudWatch,High,In Progress,Helpdesk,Lambda timeout errors increasing,Auto-recovery event performed by AWS.,High read/write operations,Optimized Lambda execution time.,2025-01-02 09:00:00,2025-01-03 06:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1100,CloudWatch - Lambda timeout errors increasing Auto-recovery event performed by AWS.,cloudwatch - lambda timeout errors increasing auto-recovery event performed by aws.,10
